Gene,CPTACProteinPairs,CPTACProteinMedianDelta,CPTACProteinP,CPTACProteinQ,CPTACMutationCount,CPTACRecurrence,CPTACProteinSupport,DepMapCCRCCN,DepMapCCRCCMedian,DepMapNonKidneyN,DepMapNonKidneyMedian,DepMapSelectivityDelta,DepMapCCRCCDependency,DepMapCCRCCSelective,Holdout_Category,Evidence_Level,Evidence_Type_Count,FrozenLiteratureHoldout,IndependentEvidenceClassCount,IndependentAnyHit,IndependentStrongHit,LowFrequencyNovel,PostHocNonMutationAnyHit,PostHocNonMutationStrongHit
UTRN,80.0,0.2157669813539993,0.0001023329944694,0.0001645672164741,1.0,False,False,16.0,0.0005609641641706,1144.0,-0.0002924590780569,-0.0008534232422275,False,False,,,,False,0,False,False,True,False,False
RHBDF1,76.0,-0.2177837566027012,8.327016211769253e-05,0.0001350198460829,0.0,False,False,16.0,-0.2553493821086108,1144.0,-0.2508262658334068,0.0045231162752039,False,False,,,,False,0,False,False,True,False,False
SHCBP1,20.0,0.4189270913286016,0.0004825592041015,0.0007281977362637,0.0,False,False,16.0,-0.1139281209574883,1144.0,-0.1293138557433367,-0.0153857347858483,False,False,,,,False,0,False,False,True,False,False
SIGLEC1,80.0,0.7944468647015004,5.846134273987315e-13,2.509904964191077e-12,0.0,False,False,16.0,-0.063047982168427,1144.0,-0.085358685343794,-0.0223107031753669,False,False,,,,False,0,False,False,True,False,False
RGL1,72.0,0.3850781473423517,1.3648838490140721e-12,5.391196288177977e-12,1.0,False,False,16.0,-0.0673949706792898,1144.0,-0.0269224379433657,0.040472532735924,False,False,,,,False,0,False,False,True,False,False
RASSF2,80.0,1.0815237703086993,1.1449828359123388e-14,1.3354214595445762e-13,0.0,False,True,16.0,0.0054795114578443,1144.0,0.012304538850992,0.0068250273931477,False,False,,,,False,1,True,False,True,True,False
MYH2,,,,,,False,False,16.0,-0.0031656705348692,1144.0,0.0322614010695847,0.0354270716044539,False,False,,,,False,0,False,False,True,False,False
GABRA4,,,,,1.0,False,False,16.0,0.0173316770042256,1144.0,0.001062133282016,-0.0162695437222096,False,False,,,,False,0,False,False,True,False,False
EP400,80.0,0.2167038878876006,1.7822198686134114e-12,6.8910883960001194e-12,4.0,True,False,16.0,-0.9740513865229736,1144.0,-0.968819818141021,0.0052315683819524,True,False,,,,False,1,True,False,True,False,False
ACTN2,80.0,-1.044197270317751,5.762152753156695e-10,1.572754812010093e-09,1.0,False,True,16.0,0.0382663714578368,1144.0,0.0564090267862209,0.0181426553283841,False,False,,,,False,1,True,False,True,True,False
ABCA1,76.0,0.440858023495899,6.17089532081106e-07,1.2204277653971731e-06,2.0,True,False,16.0,-0.0235841697559669,1144.0,0.0111505975632348,0.0347347673192017,False,False,,,,False,1,True,False,True,False,False
AOX1,80.0,-1.4443247009892008,3.3783700970786466e-14,2.3119448375188805e-13,0.0,False,True,16.0,-0.0116027238700231,1144.0,-0.0218441870848751,-0.010241463214852,False,False,,,,False,1,True,False,True,True,False
PRUNE,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
SOX4,8.0,,,,0.0,False,False,16.0,0.0840022002243063,1144.0,-0.0216670728919835,-0.1056692731162899,False,False,,,,False,0,False,False,True,False,False
SLC6A5,,,,,1.0,False,False,16.0,0.0358497715253266,1144.0,0.0254808727890025,-0.010368898736324,False,False,,,,False,0,False,False,True,False,False
ADAR,80.0,0.1346902684734487,1.3007577605824515e-09,3.386023868060643e-09,1.0,False,False,16.0,-0.5311764317054446,1144.0,-0.5020159132541182,0.0291605184513263,True,False,,,,False,0,False,False,True,False,False
DDX3X,80.0,0.1170143534008509,0.0001697170664233,0.0002668123269539,0.0,False,False,16.0,-0.8832683748577883,1144.0,-0.9381434038118996,-0.0548750289541113,True,False,,,,False,0,False,False,True,False,False
CFTR,58.0,0.4188400016826996,1.1960984626598022e-05,2.1020542289318308e-05,1.0,False,False,16.0,0.0920439373789581,1144.0,0.0684101717497878,-0.0236337656291703,False,False,,,,False,0,False,False,True,False,False
CLCN3,80.0,-0.0042593416243992,0.8855884254390739,0.8985606031607609,0.0,False,False,16.0,0.029267726270974,1144.0,0.0828189823265252,0.0535512560555511,False,False,,,,False,0,False,False,True,False,False
SLC22A4,80.0,-1.1178972132939489,2.0132699940366846e-13,9.7156954682484e-13,1.0,False,True,16.0,-0.1070772204869139,1144.0,-0.0815674389329902,0.0255097815539236,False,False,,,,False,1,True,False,True,True,False
SLC22A9,,,,,,False,False,16.0,-0.1766698136563193,1144.0,-0.2026957769250897,-0.0260259632687703,False,False,,,,False,0,False,False,True,False,False
MCRS1,76.0,0.2106869298490998,5.955846800691226e-12,2.110368672983541e-11,0.0,False,False,16.0,-0.6848694786753848,1144.0,-0.6683405403083079,0.0165289383670769,True,False,,,,False,0,False,False,True,False,False
CARD9,48.0,0.9097841542563518,7.595701845275471e-12,2.630706492753944e-11,1.0,False,False,16.0,-0.0652403185798956,1144.0,-0.0588308241087375,0.0064094944711581,False,False,,,,False,0,False,False,True,False,False
AGGF1,,,,,,False,False,16.0,0.0794360659879941,1144.0,0.0789266850542189,-0.0005093809337751,False,False,,,,False,0,False,False,True,False,False
AKAP17A,80.0,-0.104831043664701,1.843201618889861e-05,3.1754277207444365e-05,0.0,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
ZNF165,,,,,,False,False,16.0,0.0245841917095472,1144.0,0.0432591003450302,0.018674908635483,False,False,,,,False,0,False,False,True,False,False
PLOD3,80.0,1.1779704668746491,7.849526548031477e-15,1.3354214595445762e-13,0.0,False,True,16.0,0.1100775437603504,1144.0,0.0954595775242493,-0.014617966236101,False,False,,,,False,1,True,False,True,True,False
CWC25,76.0,0.2091451684141994,8.234491884157436e-10,2.2010312424477287e-09,1.0,False,False,16.0,-0.3413899169878039,1144.0,-0.3659948779343148,-0.0246049609465108,False,False,,,,False,0,False,False,True,False,False
SLU7,80.0,0.3282907564719011,9.22026540164602e-13,3.773134544765807e-12,2.0,True,False,16.0,-1.237460366737742,1144.0,-1.3693915901163316,-0.1319312233785896,True,False,,,,False,1,True,False,True,False,False
ZFC3H1,68.0,0.1482842863941993,1.517516956021439e-05,2.637544770563578e-05,1.0,False,False,16.0,-0.5019549610960002,1144.0,-0.5442211356536684,-0.0422661745576681,True,False,,,,False,0,False,False,True,False,False
TTC14,75.0,-0.1267515686627973,3.095027336175154e-05,5.1918946454444406e-05,0.0,False,False,16.0,-0.1948613767460945,1144.0,-0.1653504148569536,0.0295109618891409,False,False,,,,False,0,False,False,True,False,False
CNTN1,72.0,-0.5866271943110988,6.738148763062113e-12,2.3552421522580187e-11,0.0,False,False,16.0,-0.2058974787683138,1144.0,-0.1978252888039962,0.0080721899643176,False,False,,,,False,0,False,False,True,False,False
NCAN,,,,,,False,False,16.0,-0.0861409157052662,1144.0,-0.1123627824238878,-0.0262218667186216,False,False,,,,False,0,False,False,True,False,False
ANK2,80.0,-1.2180682936404992,1.1888865559607516e-14,1.339856277352593e-13,1.0,False,True,16.0,-0.0030912142122714,1144.0,0.0157160172216545,0.0188072314339259,False,False,,,,False,1,True,False,True,True,False
NFASC,80.0,-0.8608910931341995,1.4344983433624042e-14,1.409680032923608e-13,0.0,False,False,16.0,0.0588867849972318,1144.0,0.0556842261118777,-0.0032025588853541,False,False,,,,False,0,False,False,True,False,False
DTNBP1,80.0,0.2125316593824013,8.2192096361228e-08,1.76503254189707e-07,0.0,False,False,16.0,-0.0194029122670539,1144.0,-0.0704384620817191,-0.0510355498146652,False,False,,,,False,0,False,False,True,False,False
ITPR3,80.0,0.9721872979456024,1.2344457759240486e-14,1.3432283538790414e-13,0.0,False,False,16.0,-0.1364433825490675,1144.0,-0.1062414310272567,0.0302019515218107,False,False,,,,False,0,False,False,True,False,False
TRPM2,,,,,,False,False,16.0,0.0690259890624623,1144.0,0.0867298690413183,0.017703879978856,False,False,,,,False,0,False,False,True,False,False
GRM4,,,,,1.0,False,False,16.0,0.0224030256396108,1144.0,0.0597528894501395,0.0373498638105287,False,False,,,,False,0,False,False,True,False,False
PPEF1,,,,,,False,False,16.0,0.1752745658454764,1144.0,0.1500400981709519,-0.0252344676745244,False,False,,,,False,0,False,False,True,False,False
KCNN2,,,,,1.0,False,False,16.0,0.0497744245921166,1144.0,0.0357104035282544,-0.0140640210638621,False,False,,,,False,0,False,False,True,False,False
KCNQ5,,,,,1.0,False,False,16.0,-0.0126271390696345,1144.0,-0.0641296890516457,-0.0515025499820112,False,False,,,,False,0,False,False,True,False,False
RND1,,,,,,False,False,16.0,-0.1699215396190804,1144.0,-0.2176498297193289,-0.0477282901002484,False,False,,,,False,0,False,False,True,False,False
PLXNA1,64.0,0.4666140359756987,2.42078053479925e-06,4.52154996305812e-06,0.0,False,False,16.0,0.0626635913569529,1144.0,0.0010178460212159,-0.0616457453357369,False,False,,,,False,0,False,False,True,False,False
KL,45.0,-0.7211343064013995,1.2332236565271161e-08,2.9005011880223683e-08,0.0,False,False,16.0,-0.0036182089197444,1144.0,0.0088596061202592,0.0124778150400036,False,False,,,,False,0,False,False,True,False,False
VARS,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
ADAM28,6.0,,,,1.0,False,False,16.0,0.0910104907354314,1144.0,0.1237915703537923,0.0327810796183609,False,False,,,,False,0,False,False,True,False,False
SELPLG,24.0,0.2533044798516979,0.0048106908798217,0.0065890340480799,0.0,False,False,16.0,0.1458704265171907,1144.0,0.1423139774016692,-0.0035564491155214,False,False,,,,False,0,False,False,True,False,False
GP1BA,65.0,0.193070606009801,0.0178403898708704,0.0230827823386205,0.0,False,False,16.0,-0.0091585276464414,1144.0,0.0241883427281338,0.0333468703745752,False,False,,,,False,0,False,False,True,False,False
LAMC2,37.0,0.1210514635773982,0.3616679860278964,0.3960428302753907,1.0,False,False,16.0,-0.0406776211882769,1144.0,-0.0948586407000948,-0.0541810195118179,False,False,,,,False,0,False,False,True,False,False
SCARB2,80.0,0.1784703048999496,2.76560854046438e-05,4.672414190909482e-05,0.0,False,False,16.0,0.0421881690256002,1144.0,-0.0011747508763226,-0.0433629199019228,False,False,,,,False,0,False,False,True,False,False
FGA,80.0,-0.0670367518444496,0.3774973753853327,0.4117889556728806,1.0,False,False,16.0,0.0118637194131488,1144.0,0.0824558012460821,0.0705920818329333,False,False,,,,False,0,False,False,True,False,False
ADAMTS13,28.0,0.2274925302344996,0.0945641994476318,0.1119242869061364,0.0,False,False,16.0,0.0533751755779457,1144.0,0.1072434804523908,0.0538683048744451,False,False,,,,False,0,False,False,True,False,False
MATN4,,,,,2.0,True,False,16.0,-0.0208409815139169,1144.0,-0.0521049784010386,-0.0312639968871217,False,False,,,,False,1,True,False,True,False,False
BMP1,30.0,0.4792926995416007,0.0005054883658885,0.0007609790400867,0.0,False,False,16.0,-0.022190592781819,1144.0,-0.0040404804932773,0.0181501122885416,False,False,,,,False,0,False,False,True,False,False
COL5A2,80.0,0.9564235007170492,2.0132699940366846e-13,9.7156954682484e-13,0.0,False,False,16.0,-0.0199725940532739,1144.0,-0.0442645952071697,-0.0242920011538957,False,False,,,,False,0,False,False,True,False,False
ZC3H7A,80.0,0.0133100536465011,0.529798509610433,0.5623725536511417,2.0,True,False,16.0,-0.0132926067905444,1144.0,0.0208918022106091,0.0341844090011536,False,False,,,,False,1,True,False,True,False,False
MMP17,,,,,2.0,True,False,16.0,-0.1081605216636199,1144.0,-0.0949265601170746,0.0132339615465453,False,False,,,,False,1,True,False,True,False,False
COL6A3,80.0,0.4872969538289506,2.56957213108366e-08,5.807866973559566e-08,0.0,False,False,16.0,0.0011149499245409,1144.0,-0.0206462705200794,-0.0217612204446204,False,False,,,,False,0,False,False,True,False,False
PLXDC1,33.0,0.2487737113135004,0.000120528973639,0.0001928463578224,0.0,False,False,16.0,-0.1706484519440571,1144.0,-0.1506076730076107,0.0200407789364464,False,False,,,,False,0,False,False,True,False,False
TNC,80.0,0.3161856649988497,0.0568937742933083,0.0691836090742863,1.0,False,False,16.0,0.0361805069633205,1144.0,0.0365985941066136,0.000418087143293,False,False,,,,False,0,False,False,True,False,False
ANGPT1,,,,,,False,False,16.0,-0.0549273607867451,1144.0,-0.0531913379831755,0.0017360228035696,False,False,,,,False,0,False,False,True,False,False
FGFR2,20.0,-0.4305938875107991,0.036233901977539,0.0451929212192406,0.0,False,False,16.0,0.0158809842727697,1144.0,-0.0115891328722809,-0.0274701171450506,False,False,,,,False,0,False,False,True,False,False
FGFR4,14.0,,,,0.0,False,False,16.0,0.0310759706684476,1144.0,0.0411466996353142,0.0100707289668665,False,False,,,,False,0,False,False,True,False,False
MST1,80.0,-0.2513053514843992,6.864952337215453e-05,0.0001121130801477,0.0,False,False,2.0,0.0033322014688438,346.0,-0.1233133520714026,-0.1266455535402464,False,False,,,,False,0,False,False,True,False,False
SLC16A1,80.0,0.6746927680991526,2.756054758148015e-10,7.819376137003358e-10,1.0,False,False,16.0,-0.1108636428510154,1144.0,-0.2304496912895562,-0.1195860484385407,False,False,,,,False,0,False,False,True,False,False
ADAMTS5,34.0,0.2539754197471513,0.0153094223933294,0.0199535381354087,1.0,False,False,16.0,0.0194570783398943,1144.0,0.0246951986678372,0.0052381203279429,False,False,,,,False,0,False,False,True,False,False
MMP20,,,,,,False,False,16.0,-0.0045078783615028,1144.0,-0.0262106982187541,-0.0217028198572513,False,False,,,,False,0,False,False,True,False,False
THBS3,80.0,0.3639813990656027,1.1286238419096573e-07,2.3929016133060296e-07,2.0,True,False,16.0,-0.1895882529638807,1144.0,-0.2072872702792627,-0.0176990173153819,False,False,,,,False,1,True,False,True,False,False
USH2A,,,,,9.0,True,False,16.0,0.0061811653115063,1144.0,0.0292411323420204,0.0230599670305141,False,False,,,,False,1,True,False,True,False,False
PTH1R,80.0,-1.7354747001974502,7.849526548031477e-15,1.3354214595445762e-13,0.0,False,True,16.0,-0.0085737394401019,1144.0,-0.0674868111428346,-0.0589130717027327,False,False,,,,False,1,True,False,True,True,False
SLC4A7,76.0,0.4655692496098478,1.1647949263201207e-06,2.2503521025504374e-06,0.0,False,False,16.0,-0.3214264774335466,1144.0,-0.4365948108367914,-0.1151683334032448,False,False,,,,False,0,False,False,True,False,False
UBA7,80.0,0.4076993883060016,7.186614243071757e-12,2.501223584598504e-11,1.0,False,False,16.0,-0.12350811206574,1144.0,-0.1225401264573227,0.0009679856084172,False,False,,,,False,0,False,False,True,False,False
CD209,60.0,-0.0411449552728004,0.8309475279594561,0.8508710940706167,1.0,False,False,16.0,0.0196880597040635,1144.0,0.0497962688778577,0.0301082091737941,False,False,,,,False,0,False,False,True,False,False
ITGAL,80.0,1.1775729589334514,1.1026754326146028e-14,1.3354214595445762e-13,2.0,True,True,16.0,-0.0089908270157426,1144.0,-0.0006134424870072,0.0083773845287353,False,False,,,,False,2,True,True,True,True,False
PKP4,80.0,-0.5877775581088507,2.5113283864160735e-14,1.930222629884073e-13,2.0,True,False,16.0,-0.0151470829835235,1144.0,0.0535541086013146,0.0687011915848382,False,False,,,,False,1,True,False,True,False,False
PTPRB,68.0,0.5023305339788013,6.50967960578403e-10,1.7632322441990126e-09,1.0,False,False,16.0,0.0026186723648765,1144.0,0.0115131467725894,0.0088944744077128,False,False,,,,False,0,False,False,True,False,False
LY6E,65.0,-0.0405741983939975,0.7168372639161561,0.7428636487947029,0.0,False,False,16.0,-0.0520926872194665,1144.0,-0.0065461471276718,0.0455465400917946,False,False,,,,False,0,False,False,True,False,False
RBM19,80.0,0.4737759270230484,8.792926151362765e-15,1.3354214595445762e-13,1.0,False,False,16.0,-0.7196467497668855,1144.0,-0.7695060708095074,-0.0498593210426219,True,False,,,,False,0,False,False,True,False,False
SPSB1,,,,,,False,False,16.0,0.1415390237787413,1144.0,0.1319952336102252,-0.009543790168516,False,False,,,,False,0,False,False,True,False,False
INSRR,,,,,,False,False,16.0,-0.0815002612076656,1144.0,-0.104516676344768,-0.0230164151371024,False,False,,,,False,0,False,False,True,False,False
EPHB4,76.0,-0.2504696402772008,3.968578015013397e-06,7.2902726795847644e-06,0.0,False,False,16.0,0.0848038137798424,1144.0,0.0297672449334834,-0.055036568846359,False,False,,,,False,0,False,False,True,False,False
ADAM2,,,,,,False,False,16.0,-0.0572026487924642,1144.0,-0.050638065747285,0.0065645830451792,False,False,,,,False,0,False,False,True,False,False
NRD1,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
U2AF2,80.0,0.1191975901743997,4.2169162729529406e-09,1.0459425515446597e-08,0.0,False,False,16.0,-1.732092430793344,1144.0,-1.4195999498349696,0.3124924809583742,True,True,,,,False,1,True,False,True,True,False
SRSF1,80.0,0.0693862435767993,0.3002030599316109,0.3320002687717192,0.0,False,False,16.0,-1.5983760412155743,1144.0,-1.682255029857843,-0.0838789886422686,True,False,,,,False,0,False,False,True,False,False
RAG1,,,,,,False,False,16.0,-0.0982895563042526,1144.0,-0.0672920719394849,0.0309974843647677,False,False,,,,False,0,False,False,True,False,False
RNMT,80.0,0.1894988854351993,2.7244155601862117e-09,6.883754618264094e-09,0.0,False,False,16.0,-1.0398354755684276,1144.0,-1.0709727778924765,-0.0311373023240488,True,False,,,,False,0,False,False,True,False,False
PRKD3,43.0,0.2979731586545,2.2838141603642725e-05,3.893971903349681e-05,0.0,False,False,16.0,-0.1248575785135172,1144.0,-0.0610011317080978,0.0638564468054194,False,False,,,,False,0,False,False,True,False,False
FRYL,80.0,0.4069903080493002,1.0226231706471904e-14,1.3354214595445762e-13,1.0,False,False,16.0,0.1435841240582075,1144.0,0.0810815685069946,-0.0625025555512129,False,False,,,,False,0,False,False,True,False,False
GAPVD1,80.0,0.1468279916882497,2.352585961157817e-09,5.976157539971557e-09,1.0,False,False,16.0,-0.0704539995717552,1144.0,-0.0396852671865517,0.0307687323852035,False,False,,,,False,0,False,False,True,False,False
PIK3R4,80.0,0.1156357063749986,2.645740697776852e-09,6.6909203754997875e-09,1.0,False,False,16.0,-0.4273434000465024,1144.0,-0.4498937735915247,-0.0225503735450222,False,False,,,,False,0,False,False,True,False,False
NRXN2,,,,,,False,False,16.0,-1.8217955570649577e-05,1144.0,0.004384240609261,0.0044024585648316,False,False,,,,False,0,False,False,True,False,False
NUMA1,80.0,0.0271760457638503,0.1936716410757192,0.2199669908638442,1.0,False,False,16.0,-0.6368993876853772,1144.0,-0.6468230786532543,-0.009923690967877,True,False,,,,False,0,False,False,True,False,False
PILRA,16.0,,,,0.0,False,False,16.0,-0.2189567639164752,1144.0,-0.1264822776080459,0.0924744863084293,False,False,,,,False,0,False,False,True,False,False
SIGLEC11,,,,,,False,False,16.0,-0.4335451707165881,1144.0,-0.3619588752338455,0.0715862954827426,False,False,,,,False,0,False,False,True,False,False
LILRB4,22.0,1.1379533654337983,9.5367431640625e-07,1.85636398806974e-06,0.0,False,True,16.0,0.0887429044615841,1144.0,0.098901321802554,0.0101584173409699,False,False,,,,False,1,True,False,True,True,False
