Profile,Preference,Seed,Rank,Gene,BanditRolloutScore,BanditRankScore
discovery_heavy,r0.20_d0.80,48,133,PLEKHG2,0.0450114272534847,-133.0
discovery_heavy,r0.20_d0.80,48,134,CNTNAP1,0.0445981994271278,-134.0
discovery_heavy,r0.20_d0.80,48,135,BRCA2,0.0441577918827533,-135.0
discovery_heavy,r0.20_d0.80,48,136,TRPV6,0.0441470146179199,-136.0
discovery_heavy,r0.20_d0.80,48,137,LIME1,0.0437060371041297,-137.0
discovery_heavy,r0.20_d0.80,48,138,ZNF329,0.0439673438668251,-138.0
discovery_heavy,r0.20_d0.80,48,139,HSP90AA1,0.0434329994022846,-139.0
discovery_heavy,r0.20_d0.80,48,140,WASL,0.0446715354919433,-140.0
discovery_heavy,r0.20_d0.80,48,141,GBF1,0.04483537748456,-141.0
discovery_heavy,r0.20_d0.80,48,142,SETD5,0.0445679686963558,-142.0
discovery_heavy,r0.20_d0.80,48,143,NCOA3,0.0442075729370117,-143.0
discovery_heavy,r0.20_d0.80,48,144,ZNF521,0.0452973395586013,-144.0
discovery_heavy,r0.20_d0.80,48,145,PLAG1,0.0449778549373149,-145.0
discovery_heavy,r0.20_d0.80,48,146,ADCY8,0.0444800369441509,-146.0
discovery_heavy,r0.20_d0.80,48,147,KIT,0.0439828857779502,-147.0
discovery_heavy,r0.20_d0.80,48,148,SPRED1,0.0451882369816303,-148.0
discovery_heavy,r0.20_d0.80,48,149,SLC8A3,0.044659424573183,-149.0
discovery_heavy,r0.20_d0.80,48,150,ABL1,0.0444232001900672,-150.0
